"","zygote_r1","zygote_r2","twoC_r1","twoC_r2","fourC_r1","fourC_r2","eightC_r1","eightC_r2","ICM_r1","ICM_r2"
"ENSG00000240031",0,0,0,0,0,0,0,0,0,0
"ENSG00000290669",0,0,0,0,0,0,0,0,0,0
"ENSG00000244292",0,0,0,0,0,0,0,0,0,0
"ENSG00000290670",0,0,0,0,0,0,0,0,0,0
"ENSG00000272595",0,0,0,0,0,0,0,0,0,0
"ENSG00000290673",473,410,356,309,116,266,18,42,4,0
"ENSG00000242294",0,0,0,0,0,0,0,0,0,0
"ENSG00000290682",105,98,84,63,59,34,51,68,4,0
"ENSG00000227038",0,0,2,0,0,0,0,0,2,0
"ENSG00000228829",0,0,0,0,0,0,0,0,2,0
"ENSG00000228903",0,0,0,0,0,0,0,0,0,0
"ENSG00000290758",3,0,2,5,2,0,0,0,0,2
"ENSG00000179420",0,0,0,0,0,0,0,0,0,0
"ENSG00000290761",0,0,0,0,0,0,0,0,0,0
"ENSG00000283537",0,0,0,0,0,0,0,0,0,0
"ENSG00000290786",0,0,0,0,0,0,0,0,0,0
"ENSG00000276067",0,2,2,0,0,0,0,0,2,0
"ENSG00000290805",4,7,8,13,18,11,15,20,1,0
"ENSG00000183122",0,0,0,0,0,0,0,0,0,0
"ENSG00000290815",0,0,0,4,0,0,0,0,0,0
"ENSG00000170356",0,0,0,0,0,0,0,0,0,0
"ENSG00000290816",0,0,0,0,0,0,0,0,0,0
"ENSG00000228960",0,0,0,0,0,0,0,0,0,0
"ENSG00000290818",0,0,0,0,0,0,0,0,0,0
"ENSG00000239969",0,0,0,0,0,0,0,0,0,0
"ENSG00000290830",0,0,0,0,0,0,0,0,0,0
"ENSG00000106133",0,0,0,0,0,0,0,0,0,0
"ENSG00000290831",0,0,0,0,0,0,0,0,0,1
"ENSG00000174353",0,0,0,0,0,0,0,0,0,0
"ENSG00000290832",0,0,2,0,0,0,10,18,0,3
"ENSG00000277072",0,0,0,0,0,0,0,0,0,0
"ENSG00000290833",0,6,4,3,1,0,15,72,8,4
"ENSG00000146722",0,0,0,0,0,0,0,0,0,0
"ENSG00000187953",0,0,0,0,0,0,0,0,0,0
"ENSG00000290835",0,0,4,2,0,2,4,0,3,0
"ENSG00000182487",0,0,0,0,0,0,0,0,0,0
"ENSG00000290838",0,0,0,0,0,0,0,0,0,0
"ENSG00000214544",0,0,0,0,0,0,14,55,65,49
"ENSG00000290839",0,0,0,2,0,7,0,0,0,0
"ENSG00000234585",0,0,0,0,0,0,0,0,0,0
"ENSG00000290860",0,0,0,0,4,0,0,9,2,23
"ENSG00000277053",0,0,0,0,0,0,0,0,0,0
"ENSG00000290871",30,6,8,10,8,18,2,6,34,23
"ENSG00000272655",0,0,0,0,0,0,0,0,0,0
"ENSG00000290872",4,8,0,0,2,0,0,0,0,7
"ENSG00000205485",0,0,0,0,0,0,0,0,0,0
"ENSG00000290873",8,0,0,0,0,0,14,8,5,0
"ENSG00000272693",0,0,0,0,0,0,0,0,0,0
"ENSG00000290926",0,0,0,0,0,0,0,0,5,6
"ENSG00000205583",0,0,0,0,0,0,0,0,0,0
"ENSG00000179994",0,0,0,0,0,0,0,0,6,0
"ENSG00000290998",0,0,0,0,0,0,0,0,0,0
"ENSG00000233437",0,0,0,0,0,0,0,0,0,0
"ENSG00000291021",21,6,2,27,3,3,0,0,4,0
"ENSG00000176826",0,0,0,0,0,0,0,0,0,0
"ENSG00000291029",0,0,0,10,0,0,0,0,2,0
"ENSG00000159904",0,0,0,0,0,0,0,0,0,0
"ENSG00000291037",5,7,6,3,5,0,0,2,0,0
"ENSG00000127957",0,0,0,0,0,0,0,0,0,0
"ENSG00000291092",0,0,0,0,0,6,0,2,0,0
"ENSG00000235944",0,0,0,0,0,0,0,0,0,0
"ENSG00000291099",17,8,21,6,6,37,20,8,2,0
"ENSG00000133624",0,0,0,0,0,0,0,0,0,0
"ENSG00000291118",0,0,0,0,0,1,0,12,8,39
"ENSG00000235436",0,0,0,0,0,0,0,0,0,0
"ENSG00000291119",30,25,0,0,0,0,0,0,0,0
"ENSG00000214439",0,0,0,0,0,0,0,0,0,0
"ENSG00000291121",0,2,0,0,2,0,0,10,5,0
"ENSG00000239521",0,0,0,0,0,0,0,0,0,0
"ENSG00000291122",23,32,32,19,6,5,3,0,7,11
"ENSG00000228409",0,0,0,0,0,0,0,0,0,0
"ENSG00000291124",4,0,0,0,6,0,4,3,9,42
"ENSG00000189212",0,0,0,0,0,0,0,0,0,0
"ENSG00000291133",16,5,10,19,1,0,0,0,4,2
"ENSG00000229180",0,0,0,0,0,0,0,0,0,0
"ENSG00000291136",0,1,2,3,14,37,374,632,90,122
"ENSG00000170629",0,0,0,0,0,0,0,0,0,0
"ENSG00000205763",0,0,0,0,0,0,0,0,0,0
"ENSG00000291146",1,0,0,0,0,0,0,0,0,0
"ENSG00000214313",0,0,0,0,0,0,0,0,0,0
"ENSG00000291148",0,0,0,0,0,0,0,0,2,0
"ENSG00000253882",0,0,0,0,0,0,0,0,0,0
"ENSG00000291149",11,0,2,0,3,0,4,7,1,0
"ENSG00000223705",0,0,0,0,0,0,0,0,0,0
"ENSG00000291151",0,2,0,0,0,0,8,0,4,8
"ENSG00000225648",0,0,0,0,0,0,0,0,0,0
"ENSG00000291152",0,3,0,4,33,12,433,1356,217,204
"ENSG00000106610",0,0,0,0,0,0,0,0,0,0
"ENSG00000291153",0,0,0,0,2,0,64,127,79,141
"ENSG00000067601",0,0,0,0,0,0,0,0,0,0
"ENSG00000291154",0,0,1,0,6,35,19,39,24,12
"ENSG00000078319",0,0,0,0,0,0,0,0,0,0
"ENSG00000291178",12,18,8,16,5,2,38,56,16,16
"ENSG00000237268",20,12,40,0,68,90,70,160,162,198
"ENSG00000291184",3,2,7,0,4,1,4,2,21,18
"ENSG00000230583",0,0,0,0,0,0,0,0,0,0
"ENSG00000291206",9,0,2,0,0,0,1,0,3,0
"ENSG00000214765",0,0,0,0,0,0,0,0,0,0
"ENSG00000291207",0,0,6,0,0,0,11,2,32,17
"ENSG00000272556",0,0,0,0,0,0,0,0,0,0
"ENSG00000291208",13,53,31,39,36,60,0,0,28,0
"ENSG00000227855",0,0,0,0,0,0,0,1,10,2
"ENSG00000228393",2,0,0,0,2,0,1,44,32,114
"ENSG00000239569",4,12,0,6,6,3,6,36,20,14
"ENSG00000091127",316,526,396,322,290,246,76,70,214,196
"ENSG00000157764",92,46,80,31,81,42,62,52,152,141
"ENSG00000153956",1438,1967,1760,2202,1666,1664,455,910,67,86
"ENSG00000223770",0,0,0,0,0,0,0,0,0,0
"ENSG00000213530",0,0,0,0,0,0,0,0,0,0
"ENSG00000122786",0,0,0,5,40,40,44,77,509,903
"ENSG00000289175",0,0,0,0,6,0,2,2,2,0
"ENSG00000128595",2958,3941,3321,3449,2770,5470,2328,3525,1247,1919
"ENSG00000226509",0,1,4,0,0,0,0,0,0,0
"ENSG00000270114",0,0,0,0,0,0,0,0,0,0
"ENSG00000203335",0,0,1,4,0,0,0,0,2,0
"ENSG00000233363",0,2,0,0,0,0,0,0,0,0
"ENSG00000286461",0,0,6,0,2,0,0,7,0,0
"ENSG00000236408",0,0,0,0,0,0,0,0,0,0
"ENSG00000214106",14,23,4,0,7,0,0,0,8,3
"ENSG00000157212",807,1034,1004,1081,583,334,96,144,181,59
"ENSG00000272760",0,0,0,0,0,0,0,0,0,0
"ENSG00000273183",0,0,0,0,0,0,0,0,2,0
"ENSG00000273344",14,19,36,5,10,0,0,0,12,0
"ENSG00000220575",0,0,1,0,1,0,0,0,2,0
"ENSG00000283339",0,0,0,0,0,0,0,0,0,0
"ENSG00000233489",0,0,0,0,0,0,0,0,0,0
"ENSG00000287744",0,9,0,1,2,0,0,0,0,0
"ENSG00000157219",8,8,6,14,8,0,0,0,0,0
"ENSG00000274637",0,0,0,0,0,0,0,0,5,0
"ENSG00000228806",0,0,0,0,5,0,0,0,6,0
"ENSG00000130226",234,324,283,339,175,55,20,6,10,2
"ENSG00000285081",0,0,0,0,0,0,0,0,4,0
"ENSG00000235669",0,0,0,0,0,25,0,0,0,0
"ENSG00000237065",0,0,0,0,0,0,0,0,2,2
"ENSG00000291213",0,0,2,0,0,0,11,2,16,20
"ENSG00000289886",0,2,0,0,0,0,0,0,0,0
"ENSG00000224729",0,2,0,0,0,0,0,0,2,0
"ENSG00000077454",8,2,8,10,4,0,2,0,0,0
"ENSG00000135250",476,641,604,330,297,846,325,283,682,336
"ENSG00000280439",0,0,0,0,0,0,0,0,0,0
"ENSG00000273320",4,2,2,0,0,0,0,2,0,0
"ENSG00000008282",2064,2140,2524,1454,945,464,1196,886,1244,1046
"ENSG00000224330",0,0,0,0,46,33,189,320,2,4
"ENSG00000213875",0,0,0,0,0,0,0,1,0,0
"ENSG00000006468",64,2,34,14,92,84,9,4,72,99
"ENSG00000252374",0,0,0,0,0,0,0,0,0,0
"ENSG00000223445",0,3,2,0,0,0,0,0,0,0
"ENSG00000233167",0,0,0,0,0,0,0,0,0,0
"ENSG00000289956",0,0,0,0,0,0,0,0,0,23
"ENSG00000291139",0,0,0,0,0,0,13,0,4,0
"ENSG00000289613",0,0,0,0,0,0,0,0,0,0
"ENSG00000105819",38,23,14,54,48,3,139,289,601,1100
"ENSG00000290729",0,0,2,0,0,0,3,0,1,0
"ENSG00000290730",0,0,0,0,0,0,0,0,0,2
"ENSG00000127948",106,107,114,62,50,84,73,56,57,42
"ENSG00000243193",0,0,0,0,0,0,0,0,4,0
"ENSG00000005249",510,400,586,214,284,128,176,68,46,42
"ENSG00000286137",0,0,0,0,0,0,0,0,0,0
"ENSG00000290951",0,0,0,0,0,0,6,22,0,0
"ENSG00000290834",0,0,0,0,0,0,0,0,0,0
"ENSG00000006576",1836,2162,2632,2060,1504,794,555,988,282,198
"ENSG00000241921",0,0,0,0,0,0,0,0,0,0
"ENSG00000179603",178,306,292,167,163,98,68,41,0,0
"ENSG00000287702",0,3,0,0,0,0,0,0,0,0
"ENSG00000227249",0,0,0,0,0,0,0,0,4,0
"ENSG00000287568",0,0,0,0,0,0,0,0,0,0
"ENSG00000224981",0,0,0,0,0,16,0,0,0,0
"ENSG00000230820",0,0,0,0,0,0,0,0,0,0
"ENSG00000207692",0,0,0,0,0,0,0,0,0,0
"ENSG00000236340",0,0,1,0,0,0,0,0,0,0
"ENSG00000230257",0,0,2,0,4,0,9,0,0,0
"ENSG00000161040",102,84,101,143,111,96,23,124,0,12
"ENSG00000224940",0,0,0,0,6,0,0,0,4,2
"ENSG00000285412",0,0,0,0,0,0,8,1,0,0
"ENSG00000106069",548,921,565,975,376,407,64,104,32,94
"ENSG00000157680",162,192,184,276,117,355,14,66,4,6
"ENSG00000289438",0,0,0,0,0,0,0,0,0,0
"ENSG00000182158",830,1352,937,996,482,232,78,136,30,56
"ENSG00000234639",0,0,0,0,0,0,0,0,6,0
"ENSG00000233683",0,0,0,0,0,0,0,0,0,0
"ENSG00000233123",0,0,0,0,4,24,0,0,2,0
"ENSG00000259294",0,0,0,0,0,0,0,0,0,0
"ENSG00000106436",1,2,0,0,0,14,0,0,1,0
"ENSG00000105849",3032,3606,2916,2904,1974,1572,726,1240,480,488
"ENSG00000265932",0,0,0,0,0,0,0,0,0,0
"ENSG00000173452",2,0,0,0,0,0,0,0,0,2
"ENSG00000237921",2,0,0,0,0,0,0,0,0,0
"ENSG00000071462",302,856,556,939,197,422,445,1154,354,718
"ENSG00000091704",24,116,33,40,30,6,0,0,4,3
"ENSG00000080802",1067,1731,1273,1806,972,1556,465,1195,147,282
"ENSG00000200456",0,0,0,0,0,0,0,0,0,0
"ENSG00000225443",0,0,0,0,0,0,0,0,0,0
"ENSG00000015520",0,0,0,0,0,0,0,0,4,0
"ENSG00000136271",74,149,84,114,30,76,74,307,312,808
"ENSG00000158604",510,889,640,562,194,190,66,224,336,567
"ENSG00000287574",10,2,0,0,0,0,0,8,0,0
"ENSG00000271586",0,0,0,0,0,0,0,0,0,0
"ENSG00000105953",43,117,64,53,68,41,84,276,66,307
"ENSG00000122515",8,8,36,52,18,4,0,6,20,53
"ENSG00000048052",2059,3329,3159,2904,2420,2656,957,1181,6,4
"ENSG00000059377",4,16,0,0,2,0,0,1,6,2
"ENSG00000170667",6,8,9,14,2,6,3,7,0,0
"ENSG00000167393",0,24,2,29,0,16,2,0,9,4
"ENSG00000225661",0,0,0,0,0,0,0,0,0,0
"ENSG00000235039",0,0,0,0,0,0,0,0,1,0
"ENSG00000286431",0,0,0,0,0,0,8,0,2,8
"ENSG00000236120",0,0,0,0,0,0,0,0,0,0
"ENSG00000238193",0,0,4,0,0,0,0,0,6,4
"ENSG00000236188",0,0,0,0,0,0,0,0,0,0
"ENSG00000228572",0,0,0,0,0,0,0,0,0,0
"ENSG00000236513",0,0,0,0,0,0,0,0,0,0
"ENSG00000234622",0,0,0,0,0,0,0,0,2,0
"ENSG00000183943",4,18,37,8,26,21,30,32,81,81
"ENSG00000236017",0,0,0,0,0,0,0,0,0,2
"ENSG00000225574",0,0,0,0,0,0,0,0,0,0
"ENSG00000177504",0,0,0,0,0,4,2,16,81,22
"ENSG00000231619",0,0,0,0,0,0,0,0,0,0
"ENSG00000231216",0,0,0,0,0,0,0,0,6,0
"ENSG00000225271",0,0,0,0,0,0,0,0,2,0
"ENSG00000185291",147,156,103,379,113,221,22,78,1,6
"ENSG00000182162",0,4,0,0,0,2,0,0,0,0
"ENSG00000237730",0,0,0,4,2,4,2,10,0,6
"ENSG00000226313",0,0,0,0,0,0,0,0,1,0
"ENSG00000182888",2,0,2,2,0,0,2,0,6,6
"ENSG00000215313",0,0,0,0,0,0,0,0,0,0
"ENSG00000169100",134,315,406,312,318,807,200,410,1461,2055
"ENSG00000237531",0,0,0,4,0,0,2,13,0,0
"ENSG00000125363",0,0,0,0,0,0,0,0,0,0
"ENSG00000196433",6,14,12,0,0,0,4,2,2,0
"ENSG00000223571",0,0,0,1,0,0,3,0,0,0
"ENSG00000226985",0,0,0,0,0,0,0,0,40,0
"ENSG00000169084",235,277,330,280,158,82,52,135,131,197
"ENSG00000146950",312,310,298,380,256,238,32,24,32,8
"ENSG00000231913",0,0,0,0,0,0,0,0,0,0
"ENSG00000011201",144,112,126,96,78,153,8,16,0,0
"ENSG00000169093",3,40,6,5,25,2,142,375,23,12
"ENSG00000205755",0,0,0,0,0,0,0,1,0,2
"ENSG00000275194",0,0,0,16,0,0,0,0,0,0
"ENSG00000223511",4,4,0,4,0,0,6,16,0,0
"ENSG00000225722",0,0,0,0,0,0,0,0,0,0
"ENSG00000177138",22,28,31,57,47,12,45,173,4,0
"ENSG00000236871",0,0,0,0,0,0,0,0,0,7
"ENSG00000004961",220,304,190,260,70,142,286,386,301,632
"ENSG00000226774",0,0,0,0,0,0,0,0,6,2
"ENSG00000146938",133,119,112,57,80,1,14,0,42,14
"ENSG00000285679",26,36,9,50,0,14,6,40,6,0
"ENSG00000223742",200,134,162,141,83,20,39,2,0,0
"ENSG00000276467",0,0,0,0,0,0,0,0,0,0
"ENSG00000232392",0,0,0,0,0,0,0,0,0,0
"ENSG00000225384",0,0,0,0,0,0,0,0,0,0
"ENSG00000183304",4,0,0,0,17,70,123,106,0,0
"ENSG00000229012",0,0,0,0,0,0,0,0,0,0
"ENSG00000285756",38,24,35,45,6,4,25,0,76,9
"ENSG00000235592",0,0,0,0,0,0,0,1,0,0
"ENSG00000101955",18,0,0,26,4,1,0,0,0,0
"ENSG00000226179",3,0,0,2,2,0,0,2,0,0
"ENSG00000283400",0,0,0,0,0,0,0,0,0,0
"ENSG00000126010",18,69,21,16,13,0,0,0,0,0
"ENSG00000283631",0,0,0,0,0,0,0,0,0,0
"ENSG00000235211",0,0,0,0,0,0,0,0,0,0
"ENSG00000177324",0,0,0,5,0,0,4,0,0,2
"ENSG00000174028",4,0,2,0,4,6,7,0,27,16
"ENSG00000225882",0,0,0,0,6,0,0,0,0,0
"ENSG00000185638",0,0,0,0,0,0,0,0,0,0
"ENSG00000236929",0,0,0,0,0,0,0,0,0,0
"ENSG00000286724",4,0,1,6,2,0,1,0,2,0
"ENSG00000223391",0,2,0,0,0,0,0,0,0,0
"ENSG00000214031",0,0,0,0,0,0,0,0,0,0
"ENSG00000147027",0,0,0,0,0,0,4,0,0,0
"ENSG00000233247",32,70,39,37,16,6,5,2,2,2
"ENSG00000233007",0,0,0,0,0,0,0,0,6,0
"ENSG00000225066",0,0,0,0,0,0,0,0,0,0
"ENSG00000232370",0,0,0,0,0,0,0,0,0,2
"ENSG00000219870",0,0,0,0,0,0,0,0,0,0
"ENSG00000236072",0,0,0,0,0,0,2,0,0,0
"ENSG00000235642",0,0,0,0,0,0,0,0,0,0
"ENSG00000287171",0,0,0,0,2,0,2,0,4,0
"ENSG00000185915",0,0,0,0,0,0,0,0,0,0
"ENSG00000197976",6,8,2,5,16,20,50,202,46,76
"ENSG00000091482",0,0,0,0,1,0,0,0,0,0
"ENSG00000149970",91,57,120,100,130,414,45,44,20,0
"ENSG00000036473",0,0,0,0,8,0,0,0,0,1
"ENSG00000147041",0,0,0,0,60,244,348,347,0,0
"ENSG00000234191",0,0,0,0,0,0,14,0,2,0
"ENSG00000273704",0,0,0,0,0,0,0,0,0,0
"ENSG00000235071",0,22,8,18,3,0,0,0,8,0
"ENSG00000176812",0,6,0,0,2,0,2,2,0,0
"ENSG00000224339",0,0,0,0,0,0,0,0,0,0
"ENSG00000237782",0,0,0,0,0,0,0,0,0,0
"ENSG00000234355",0,0,0,0,0,0,0,0,0,0
"ENSG00000238178",5,0,0,0,3,0,10,0,3,0
"ENSG00000233921",0,0,0,0,0,0,0,0,0,0
"ENSG00000229384",0,0,0,0,0,0,0,0,6,4
"ENSG00000285899",0,0,0,0,0,0,4,4,70,77
"ENSG00000271136",0,0,0,0,0,0,0,0,0,0
"ENSG00000235587",0,2,0,2,0,0,0,0,90,112
"ENSG00000233571",0,0,0,0,0,0,0,0,0,0
"ENSG00000224960",0,0,0,0,0,0,10,0,12,26
"ENSG00000228610",0,0,0,0,0,0,2,0,2,0
"ENSG00000227988",0,0,0,0,0,0,0,2,0,0
"ENSG00000213997",0,0,0,0,0,0,0,0,0,0
"ENSG00000173698",320,223,397,161,231,16,93,0,2,4
"ENSG00000131831",2,0,0,0,0,0,0,0,0,0
"ENSG00000286306",0,0,0,0,0,0,0,0,0,0
"ENSG00000229735",0,0,0,0,0,0,6,16,0,0
"ENSG00000214019",4,0,4,10,2,0,18,48,14,8
"ENSG00000242021",0,0,0,0,0,0,0,21,2,0
"ENSG00000047230",31,67,11,71,12,4,4,2,0,0
"ENSG00000237661",0,0,0,0,0,0,0,0,0,0
"ENSG00000228232",4,2,2,4,6,4,4,2,395,281
"ENSG00000169906",0,0,0,0,0,0,0,0,0,0
"ENSG00000270499",0,0,0,0,0,0,0,2,0,0
"ENSG00000229491",0,0,0,0,0,0,1,0,0,0
"ENSG00000220132",0,0,0,0,0,0,0,0,2,0
"ENSG00000229347",0,0,0,0,0,0,0,0,0,0
"ENSG00000187516",0,0,0,0,6,0,48,0,0,28
"ENSG00000197582",16,12,16,14,24,10,20,44,166,152
"ENSG00000102218",8,12,12,0,34,0,118,236,222,213
"ENSG00000241607",0,0,0,0,0,0,0,0,0,0
"ENSG00000012174",96,117,115,190,108,10,28,19,88,70
"ENSG00000233810",0,0,0,0,0,0,0,0,0,0
"ENSG00000174678",0,0,0,0,0,0,0,26,2,0
"ENSG00000230227",1,16,14,38,21,8,10,0,0,0
"ENSG00000182798",0,0,0,0,0,0,0,0,1,0
"ENSG00000229310",0,0,0,0,0,0,0,0,0,0
"ENSG00000228933",23,30,32,8,19,0,54,206,17,36
"ENSG00000232834",0,0,0,0,0,0,0,0,0,0
"ENSG00000235685",0,0,0,0,0,0,0,0,0,0
"ENSG00000233663",0,0,0,0,0,0,0,0,0,0
"ENSG00000259977",0,0,0,0,0,0,0,0,0,0
"ENSG00000189132",0,0,0,0,14,0,0,0,0,0
"ENSG00000102098",208,440,414,444,266,496,188,346,128,170
"ENSG00000215286",0,0,0,0,0,0,0,0,0,0
"ENSG00000231235",0,0,0,0,0,0,0,0,0,0
"ENSG00000226048",0,0,0,0,0,0,0,0,0,0
"ENSG00000181977",0,0,0,0,0,0,0,0,2,0
"ENSG00000228827",0,0,0,0,0,0,0,0,0,0
"ENSG00000271088",0,0,0,0,0,0,0,0,0,0
"ENSG00000158526",75,153,127,212,63,54,29,26,88,152
"ENSG00000231750",0,0,0,0,0,0,0,0,0,0
"ENSG00000233880",0,0,0,0,0,0,0,0,0,0
"ENSG00000183690",338,507,553,452,380,129,121,147,2,0
"ENSG00000229563",0,0,0,0,0,0,0,0,4,0
"ENSG00000238190",0,0,0,0,0,0,0,0,0,0
"ENSG00000180182",825,1058,1174,897,462,1092,333,564,214,166
"ENSG00000147119",0,0,0,0,2,42,5,32,8,25
"ENSG00000204915",0,0,0,0,0,0,0,0,0,0
"ENSG00000233543",0,0,0,0,0,0,0,0,0,0
"ENSG00000289084",72,49,50,42,37,0,10,0,0,0
"ENSG00000273820",0,0,0,2,0,0,4,0,0,16
"ENSG00000230039",4,2,14,0,4,6,4,0,0,4
"ENSG00000171365",638,941,1004,1137,854,1344,180,200,159,90
"ENSG00000184735",0,0,0,0,0,0,2,0,0,0
"ENSG00000283380",37,68,73,91,30,0,5,0,0,4
"ENSG00000275681",0,0,0,0,0,0,0,0,0,0
"ENSG00000276474",0,0,0,0,0,0,0,0,4,0
"ENSG00000237528",0,0,0,0,0,0,0,0,0,0
"ENSG00000269902",0,0,0,0,0,0,0,0,0,0
"ENSG00000215284",2,4,2,4,0,0,0,8,2,2
"ENSG00000233807",0,0,0,0,0,0,0,0,0,0
"ENSG00000238247",2,4,4,16,14,6,2,2,2,2
"ENSG00000219186",0,0,0,0,0,0,0,0,0,0
"ENSG00000287767",0,0,0,0,0,0,0,0,0,0
"ENSG00000177689",0,0,0,0,0,0,8,0,0,4
"ENSG00000228345",0,0,0,0,0,0,0,0,0,0
"ENSG00000276689",0,0,0,0,0,0,0,0,0,0
"ENSG00000271519",0,0,0,0,0,0,0,0,2,0
"ENSG00000224556",0,0,0,0,0,0,0,0,0,0
"ENSG00000232951",0,0,0,0,0,0,0,0,0,0
"ENSG00000231772",0,0,0,0,0,0,0,0,13,0
"ENSG00000227493",0,0,0,0,0,0,0,0,0,0
"ENSG00000102313",0,2,0,2,0,0,0,0,0,2
"ENSG00000165186",0,0,0,0,0,0,0,0,38,34
"ENSG00000169895",208,300,166,168,90,76,262,440,372,658
"ENSG00000102043",10,33,22,6,32,0,5,2,28,0
"ENSG00000237311",0,0,0,0,2,0,0,0,5,0
"ENSG00000214282",0,0,0,0,0,0,0,0,0,0
"ENSG00000234570",0,0,0,0,0,0,0,0,4,2
"ENSG00000277516",0,0,0,0,0,0,0,0,0,0
"ENSG00000008086",186,194,276,274,186,49,49,86,27,64
"ENSG00000287215",0,0,0,0,0,0,0,4,0,0
"ENSG00000196368",186,162,176,228,59,490,56,8,18,28
"ENSG00000165164",71,285,80,260,108,8,88,0,23,54
"ENSG00000236852",16,10,20,8,4,4,4,6,4,2
"ENSG00000229731",0,0,0,0,0,0,0,0,3,0
"ENSG00000237926",0,0,0,0,0,0,0,0,0,0
"ENSG00000268994",0,0,0,0,0,0,0,0,2,0
"ENSG00000124479",0,0,0,0,0,0,0,0,0,0
"ENSG00000230797",66,52,52,61,27,15,30,0,14,0
"ENSG00000230926",0,0,0,0,0,0,0,0,2,0
"ENSG00000233833",0,0,0,0,0,0,0,0,4,0
"ENSG00000227261",0,0,0,0,0,0,0,0,0,0
"ENSG00000165169",0,0,0,0,10,22,360,70,128,287
"ENSG00000277499",0,0,0,0,0,0,0,0,0,0
"ENSG00000147081",0,0,0,0,0,0,0,0,6,0
"ENSG00000069535",0,0,0,0,0,0,0,0,0,2
"ENSG00000225664",0,0,0,0,0,0,0,0,0,0
"ENSG00000213754",0,0,0,0,0,0,0,0,0,0
"ENSG00000155659",0,0,0,0,0,0,0,0,8,0
"ENSG00000229168",2,0,0,0,0,0,0,0,0,0
"ENSG00000102221",109,170,188,170,146,12,30,84,146,34
"ENSG00000189299",0,0,0,0,0,0,0,0,0,2
"ENSG00000065923",56,96,146,104,109,178,34,3,28,36
"ENSG00000232794",0,2,4,0,0,0,2,2,4,0
"ENSG00000217835",2,0,6,12,6,2,16,6,4,10
"ENSG00000231944",0,0,0,0,0,0,10,0,20,3
"ENSG00000187601",0,0,0,0,4,0,6,0,0,0
"ENSG00000230844",0,0,0,0,22,4,26,18,26,8
"ENSG00000270280",0,0,0,0,0,0,0,0,0,0
"ENSG00000274588",0,0,0,0,2,0,0,1,22,2
"ENSG00000215162",10,12,0,0,16,0,0,0,5,0
"ENSG00000236276",0,0,0,0,0,0,0,0,2,0
"ENSG00000283737",0,0,0,0,0,0,2,3,1,0
"ENSG00000233661",0,0,0,0,0,0,0,0,0,12
"ENSG00000087842",0,6,0,0,8,0,0,3,236,277
"ENSG00000234135",0,0,0,0,0,0,0,0,0,0
"ENSG00000235136",0,0,0,0,0,0,0,0,0,0
"ENSG00000226199",0,0,0,0,0,0,0,1,0,0
"ENSG00000131080",0,0,0,0,2,0,0,0,43,50
"ENSG00000283349",0,0,0,0,0,0,0,0,0,0
"ENSG00000173198",0,0,0,0,0,0,0,0,0,0
"ENSG00000182220",128,126,178,176,44,0,168,578,654,1402
"ENSG00000147100",0,0,0,0,0,0,12,4,89,76
"ENSG00000204904",3,8,25,10,7,0,14,15,3,0
"ENSG00000232186",0,0,0,0,0,0,2,0,2,2
"ENSG00000213684",0,0,0,0,0,0,0,0,12,4
"ENSG00000214745",0,0,0,0,0,0,0,0,0,0
"ENSG00000235170",0,0,0,0,0,0,0,0,0,0
"ENSG00000231831",2,0,2,0,0,0,0,0,0,2
"ENSG00000230311",10,19,10,10,14,0,12,22,42,28
"ENSG00000102302",0,0,0,0,0,0,0,1,0,0
"ENSG00000226502",0,0,0,0,0,0,0,0,0,0
"ENSG00000283546",0,0,0,0,0,0,0,0,0,0
"ENSG00000102316",2,4,0,2,0,0,4,2,56,8
"ENSG00000250349",0,0,0,0,0,0,0,0,0,0
"ENSG00000102349",0,0,0,0,0,0,0,104,104,139
"ENSG00000223707",0,0,0,0,0,0,0,0,0,0
"ENSG00000230247",0,0,0,0,0,0,0,0,0,0
"ENSG00000230665",0,2,4,2,0,0,2,6,2,0
"ENSG00000276897",0,0,0,0,0,0,0,0,0,0
"ENSG00000225715",0,0,0,0,0,0,0,0,0,6
"ENSG00000237089",0,0,0,0,0,0,0,0,0,0
"ENSG00000271693",0,0,0,0,0,0,0,0,0,0
"ENSG00000155622",0,0,0,0,0,0,0,0,128,109
"ENSG00000223574",0,0,0,0,0,0,0,0,0,0
"ENSG00000233063",0,0,0,0,0,0,0,0,0,0
"ENSG00000196468",0,0,0,0,2,0,0,0,0,0
"ENSG00000232168",0,0,0,0,0,0,0,0,0,0
"ENSG00000237252",0,0,0,0,0,0,0,0,0,0
"ENSG00000147183",0,0,0,0,0,0,14,0,0,0
"ENSG00000224755",0,0,0,0,0,0,0,0,0,0
"ENSG00000147099",128,86,116,141,46,5,65,37,103,48
"ENSG00000094841",84,65,126,150,74,0,2,124,34,59
"ENSG00000227521",0,0,0,0,0,0,0,0,0,0
"ENSG00000226484",644,870,624,886,268,402,81,129,0,0
"ENSG00000232576",0,0,0,0,0,0,0,0,0,0
"ENSG00000237211",0,0,0,0,0,0,0,0,2,0
"ENSG00000274022",0,0,0,0,0,0,0,0,0,0
"ENSG00000230317",0,0,0,0,0,0,0,0,2,0
"ENSG00000234390",2,5,0,0,2,0,2,2,4,0
"ENSG00000228182",0,0,0,0,0,0,0,0,0,0
"ENSG00000165259",0,0,0,0,0,0,4,0,0,2
